Map,MeaPower,UncerMeaPower,CondTempInF,EvapTempInF,EstPower,UncerOverall,UncerInput,UncerOutput,UncerTrain,UncerDev,UncerCov,PowerDiff,Skewness,MinNormDistance,MinFDistance
All,2.39718e+03,1.61560e+01,8.00445e+01,2.99710e+01,2.41666e+03,1.00225e+02,3.04108e+01,1.51603e+01,6.89024e+01,3.07927e+01,5.65209e+01,1.94847e+01,1.02988e+00,2.23072e-01,1.11536e+01
All,2.46689e+03,1.62981e+01,7.99880e+01,3.50599e+01,2.48334e+03,9.44564e+01,3.36695e+01,1.55786e+01,6.45499e+01,3.07927e+01,4.93032e+01,1.64506e+01,2.01001e+00,1.98803e-01,9.94014e+00
All,2.53678e+03,1.70896e+01,7.99832e+01,3.99983e+01,2.55194e+03,8.42307e+01,3.66301e+01,1.60089e+01,5.49165e+01,3.07927e+01,3.91503e+01,1.51615e+01,3.36519e+00,1.00035e-01,5.00177e+00
All,2.62476e+03,1.67959e+01,7.99798e+01,4.50057e+01,2.62398e+03,7.61552e+01,3.96119e+01,1.64609e+01,4.55515e+01,3.07927e+01,3.06010e+01,-7.79391e-01,4.66829e+00,4.20481e-04,2.10240e-02
All,2.71709e+03,1.76002e+01,8.00155e+01,5.00251e+01,2.70274e+03,9.41169e+01,4.27291e+01,1.69550e+01,6.16513e+01,3.07927e+01,4.46729e+01,-1.43488e+01,2.09005e+00,1.00503e-01,5.02513e+00
All,2.80809e+03,1.85883e+01,8.00654e+01,5.50168e+01,2.78742e+03,1.57288e+02,4.59217e+01,1.74862e+01,1.16573e+02,3.07927e+01,8.82478e+01,-2.06697e+01,1.74591e+00,1.98693e-01,9.93466e+00
All,1.68604e+03,1.06870e+01,8.99783e+01,-1.99894e+01,1.64018e+03,8.43728e+02,1.17816e+01,1.02893e+01,6.19287e+02,3.07927e+01,5.71986e+02,-4.58568e+01,5.62562e-01,4.99788e-01,2.49894e+01
All,1.81774e+03,1.22353e+01,9.00364e+01,-1.50265e+01,1.78819e+03,5.83586e+02,1.12686e+01,1.12177e+01,4.25680e+02,3.07927e+01,3.97703e+02,-2.95478e+01,4.99699e-01,4.00530e-01,2.00265e+01
All,1.95091e+03,1.24410e+01,8.99701e+01,-9.99112e+00,1.92830e+03,3.73043e+02,1.24058e+01,1.20967e+01,2.68807e+02,3.07927e+01,2.56233e+02,-2.26092e+01,4.25720e-01,2.99823e-01,1.49912e+01
All,2.07282e+03,1.37512e+01,9.00212e+01,-5.01335e+00,2.06061e+03,2.17179e+02,1.44669e+01,1.29267e+01,1.52262e+02,3.07927e+01,1.50528e+02,-1.22169e+01,3.44423e-01,2.00268e-01,1.00134e+01
All,2.19260e+03,1.42041e+01,8.99819e+01,1.23068e-02,2.18642e+03,1.06085e+02,1.41729e+01,1.37159e+01,6.71908e+01,3.07927e+01,7.34995e+01,-6.18168e+00,7.63756e-01,9.97545e-02,4.98773e+00
All,2.30590e+03,1.47263e+01,9.00286e+01,4.96013e+00,2.30664e+03,5.25482e+01,1.53600e+01,1.44701e+01,2.08183e+01,3.07927e+01,3.05680e+01,7.38999e-01,3.10999e+00,9.81349e-04,4.90674e-02
All,2.40767e+03,1.60128e+01,8.99260e+01,1.00038e+01,2.42181e+03,6.12273e+01,1.68714e+01,1.51926e+01,3.49735e+01,3.07927e+01,3.25881e+01,1.41410e+01,8.15639e-01,1.00086e-01,5.00430e+00
All,2.53095e+03,1.53777e+01,9.00606e+01,1.50060e+01,2.53888e+03,7.69591e+01,1.84956e+01,1.59270e+01,4.93424e+01,3.07927e+01,4.40918e+01,7.92725e+00,7.12862e-01,2.00123e-01,1.00061e+01
All,2.65365e+03,1.74053e+01,9.00154e+01,1.99541e+01,2.64845e+03,8.06324e+01,2.03798e+01,1.66144e+01,5.16771e+01,3.07927e+01,4.68135e+01,-5.20338e+00,1.04072e+00,2.99083e-01,1.49541e+01
All,2.74899e+03,1.78688e+01,8.99501e+01,2.49807e+01,2.75822e+03,7.47968e+01,2.24428e+01,1.73030e+01,4.55186e+01,3.07927e+01,4.20874e+01,9.22535e+00,1.55389e+00,2.00388e-01,1.00194e+01
All,2.85321e+03,2.02852e+01,9.00259e+01,2.99658e+01,2.87261e+03,6.59313e+01,2.45782e+01,1.80206e+01,3.62547e+01,3.07927e+01,3.39928e+01,1.94038e+01,2.49577e+00,1.00686e-01,5.03428e+00
All,2.98252e+03,1.83497e+01,9.00033e+01,3.49570e+01,2.98538e+03,6.02436e+01,2.69312e+01,1.87280e+01,2.93832e+01,3.07927e+01,2.72341e+01,2.85836e+00,2.59316e+00,8.61901e-04,4.30951e-02
All,3.09962e+03,2.03334e+01,8.99993e+01,4.00457e+01,3.10413e+03,5.97471e+01,2.94681e+01,1.94730e+01,2.76492e+01,3.07927e+01,2.46877e+01,4.51526e+00,1.82715e+00,1.00914e-01,5.04570e+00
All,3.22314e+03,2.08543e+01,9.00181e+01,4.49825e+01,3.22461e+03,6.08429e+01,3.21731e+01,2.02287e+01,2.73229e+01,3.07927e+01,2.37238e+01,1.46335e+00,1.17861e+00,1.99638e-01,9.98189e+00
All,3.35774e+03,2.18467e+01,8.99863e+01,5.00245e+01,3.35037e+03,6.20887e+01,3.49966e+01,2.10177e+01,2.77627e+01,3.07927e+01,2.16690e+01,-7.36247e+00,2.17428e+00,9.95097e-02,4.97548e+00
All,3.48450e+03,2.20160e+01,9.00200e+01,5.50202e+01,3.48519e+03,7.60884e+01,3.79726e+01,2.18635e+01,4.45550e+01,3.07927e+01,3.05970e+01,6.89077e-01,3.82753e+00,5.67645e-04,2.83822e-02
All,1.59805e+03,1.12338e+01,9.99566e+01,-2.00145e+01,1.69702e+03,1.26599e+03,1.27385e+01,1.06458e+01,9.64190e+02,3.07927e+01,8.19660e+02,9.89678e+01,6.13906e-01,5.38463e-01,2.69232e+01
All,1.78250e+03,1.12533e+01,9.99895e+01,-1.49669e+01,1.86627e+03,9.33756e+02,1.26628e+01,1.17076e+01,7.11364e+02,3.07927e+01,6.03834e+02,8.37733e+01,7.16086e-01,4.46528e-01,2.23264e+01
All,1.94926e+03,1.20223e+01,1.00040e+02,-9.95067e+00,2.02762e+03,6.65931e+02,1.32190e+01,1.27197e+01,5.07210e+02,3.07927e+01,4.30020e+02,7.83599e+01,8.30305e-01,3.60184e-01,1.80092e+01
All,2.11399e+03,1.33635e+01,1.00023e+02,-4.99846e+00,2.18063e+03,4.53654e+02,1.55290e+01,1.36796e+01,3.44726e+02,3.07927e+01,2.92557e+02,6.66425e+01,9.15271e-01,2.83148e-01,1.41574e+01
All,2.28134e+03,1.45498e+01,1.00032e+02,-2.66535e-02,2.32988e+03,2.91459e+02,1.37568e+01,1.46159e+01,2.19909e+02,3.07927e+01,1.87716e+02,4.85441e+01,8.69781e-01,2.24410e-01,1.12205e+01
All,2.43601e+03,1.45466e+01,9.99964e+01,4.96758e+00,2.47574e+03,1.73971e+02,1.45276e+01,1.55309e+01,1.27954e+02,3.07927e+01,1.11774e+02,3.97229e+01,8.61956e-01,1.99930e-01,9.99649e+00
All,2.58838e+03,1.64213e+01,1.00061e+02,1.00259e+01,2.62257e+03,1.02645e+02,1.55233e+01,1.64520e+01,6.95193e+01,3.07927e+01,6.51406e+01,3.41892e+01,7.56103e-01,2.24925e-01,1.12463e+01
All,2.74217e+03,1.71363e+01,9.99974e+01,1.49989e+01,2.76371e+03,7.41813e+01,1.66689e+01,1.73374e+01,4.39417e+01,3.07927e+01,4.52257e+01,2.15331e+01,1.34419e+00,2.82790e-01,1.41395e+01
All,2.89249e+03,1.94292e+01,9.99664e+01,1.99079e+01,2.90341e+03,7.17837e+01,1.80190e+01,1.82138e+01,4.24376e+01,3.07927e+01,4.18011e+01,1.09212e+01,1.94993e+00,2.84622e-01,1.42311e+01
All,3.04971e+03,1.98474e+01,9.99732e+01,2.49628e+01,3.04923e+03,7.16863e+01,1.95909e+01,1.91286e+01,4.31824e+01,3.07927e+01,3.97027e+01,-4.76183e-01,8.08386e-01,2.24420e-01,1.12210e+01
All,3.19433e+03,1.99922e+01,9.99830e+01,2.99807e+01,3.19651e+03,6.71992e+01,2.13362e+01,2.00525e+01,3.91298e+01,3.07927e+01,3.43375e+01,2.17898e+00,5.25273e-01,2.00341e-01,1.00171e+01
All,3.36477e+03,2.17882e+01,1.00074e+02,3.49957e+01,3.34980e+03,6.03616e+01,2.17361e+01,2.10141e+01,3.21244e+01,3.07927e+01,2.73734e+01,-1.49725e+01,4.44443e-01,2.00092e-01,1.00046e+01
All,3.51272e+03,2.24717e+01,1.00002e+02,3.99780e+01,3.50193e+03,5.71259e+01,2.53833e+01,2.19685e+01,2.62051e+01,3.07927e+01,2.23952e+01,-1.07873e+01,9.17049e-01,1.00439e-01,5.02196e+00
All,3.66581e+03,2.41879e+01,1.00012e+02,4.49850e+01,3.66333e+03,5.75765e+01,2.81613e+01,2.29810e+01,2.43922e+01,3.07927e+01,2.12297e+01,-2.48282e+00,1.63402e+00,3.85931e-04,1.92965e-02
All,3.83037e+03,2.55072e+01,1.00017e+02,4.99680e+01,3.83086e+03,6.49605e+01,3.80068e+01,2.40319e+01,2.72360e+01,3.07927e+01,2.25351e+01,4.90506e-01,1.01761e+00,9.93613e-02,4.96807e+00
All,4.00227e+03,2.55753e+01,9.99230e+01,5.50266e+01,4.00492e+03,7.09767e+01,3.28467e+01,2.51239e+01,3.88425e+01,3.07927e+01,2.95066e+01,2.65031e+00,1.94849e+00,1.98460e-01,9.92300e+00
All,1.66064e+03,1.02044e+01,1.09997e+02,-1.49549e+01,1.93606e+03,1.58051e+03,1.59911e+01,1.21454e+01,1.23141e+03,3.07927e+01,9.90093e+02,2.75414e+02,1.03605e+00,5.65012e-01,2.82506e+01
All,1.88376e+03,1.18251e+01,1.09981e+02,-9.96864e+00,2.10755e+03,1.21845e+03,1.39368e+01,1.32212e+01,9.50501e+02,3.07927e+01,7.61483e+02,2.23794e+02,1.01443e+00,4.99319e-01,2.49660e+01
All,2.08845e+03,1.36190e+01,1.10004e+02,-5.00669e+00,2.27450e+03,9.21035e+02,1.42311e+01,1.42685e+01,7.19118e+02,3.07927e+01,5.74300e+02,1.86047e+02,9.56335e-01,4.47349e-01,2.23674e+01
All,2.28710e+03,1.45871e+01,1.10012e+02,2.57320e-02,2.44073e+03,6.73672e+02,1.64151e+01,1.53113e+01,5.25922e+02,3.07927e+01,4.19271e+02,1.53633e+02,9.22444e-01,4.12423e-01,2.06211e+01
All,2.48999e+03,1.58780e+01,1.09984e+02,4.95634e+00,2.60145e+03,4.78172e+02,1.52141e+01,1.63196e+01,3.72525e+02,3.07927e+01,2.97367e+02,1.11465e+02,9.69124e-01,3.99678e-01,1.99839e+01
All,2.67905e+03,1.81566e+01,1.09992e+02,1.00187e+01,2.76629e+03,3.23361e+02,1.59251e+01,1.73536e+01,2.50164e+02,3.07927e+01,2.01191e+02,8.72399e+01,1.11092e+00,3.99626e-01,1.99813e+01
All,2.87208e+03,1.77622e+01,1.10040e+02,1.50455e+01,2.93119e+03,2.09371e+02,1.68292e+01,1.83881e+01,1.58916e+02,3.07927e+01,1.30432e+02,5.91164e+01,1.04184e+00,2.99091e-01,1.49545e+01
All,3.06423e+03,1.94811e+01,1.09950e+02,2.00191e+01,3.09397e+03,1.28486e+02,2.28954e+01,1.94092e+01,9.16410e+01,3.07927e+01,7.91294e+01,2.97357e+01,8.49096e-01,1.99621e-01,9.98107e+00
All,3.24062e+03,2.16641e+01,1.09998e+02,2.49844e+01,3.26163e+03,7.93646e+01,1.91833e+01,2.04610e+01,4.87432e+01,3.07927e+01,4.67761e+01,2.10111e+01,1.65591e+00,1.00312e-01,5.01558e+00
All,3.43456e+03,2.11324e+01,1.09954e+02,2.99815e+01,3.43273e+03,5.80631e+01,1.84693e+01,2.15344e+01,2.74622e+01,3.07927e+01,2.93959e+01,-1.82416e+00,2.92922e+00,9.84745e-04,4.92372e-02
All,3.60999e+03,2.30194e+01,1.10022e+02,3.49715e+01,3.61125e+03,5.63985e+01,2.21493e+01,2.26542e+01,2.54333e+01,3.07927e+01,2.41235e+01,1.25710e+00,1.13976e+00,9.94316e-02,4.97158e+00
All,3.79346e+03,2.48112e+01,1.10028e+02,4.00246e+01,3.79732e+03,5.77653e+01,2.39728e+01,2.38215e+01,2.67902e+01,3.07927e+01,2.29948e+01,3.86427e+00,1.01258e+00,9.95096e-02,4.97548e+00
All,3.99044e+03,2.44363e+01,1.10022e+02,4.50022e+01,3.98795e+03,5.73008e+01,2.59159e+01,2.50174e+01,2.45815e+01,3.07927e+01,2.08191e+01,-2.48552e+00,1.32544e+00,4.36774e-04,2.18387e-02
All,4.19344e+03,2.58597e+01,1.09979e+02,5.00185e+01,4.18775e+03,5.82156e+01,2.81919e+01,2.62708e+01,2.39792e+01,3.07927e+01,1.95174e+01,-5.68701e+00,1.14616e+00,9.96316e-02,4.98158e+00
All,4.39462e+03,2.70247e+01,1.09955e+02,5.49711e+01,4.39529e+03,7.17100e+01,3.04493e+01,2.75727e+01,3.96220e+01,3.07927e+01,3.06075e+01,6.74445e-01,3.09162e+00,1.07416e-03,5.37082e-02
All,1.77607e+03,1.18629e+01,1.19897e+02,-1.00118e+01,2.21354e+03,2.02002e+03,1.58297e+01,1.38861e+01,1.58771e+03,3.07927e+01,1.24831e+03,4.37468e+02,9.22839e-01,6.69084e-01,3.34542e+01
All,2.01563e+03,1.26683e+01,1.19977e+02,-5.01302e+00,2.38703e+03,1.61087e+03,1.60067e+01,1.49744e+01,1.26686e+03,3.07927e+01,9.94255e+02,3.71394e+02,8.90796e-01,6.32100e-01,3.16050e+01
All,2.26278e+03,1.47795e+01,1.20023e+02,-3.11693e-02,2.55827e+03,1.26012e+03,1.63007e+01,1.60486e+01,9.91236e+02,3.07927e+01,7.77104e+02,2.95494e+02,8.80989e-01,6.08837e-01,3.04418e+01
All,2.48900e+03,1.56502e+01,1.19974e+02,4.99728e+00,2.72975e+03,9.55988e+02,1.67481e+01,1.71244e+01,7.51731e+02,3.07927e+01,5.89314e+02,2.40747e+02,8.67554e-01,5.38377e-01,2.69188e+01
All,2.71879e+03,1.83473e+01,1.20016e+02,1.00131e+01,2.90324e+03,7.08982e+02,1.73021e+01,1.82127e+01,5.56831e+02,3.07927e+01,4.37052e+02,1.84451e+02,9.23956e-01,4.47126e-01,2.23563e+01
All,2.93355e+03,1.89428e+01,1.19989e+02,1.50083e+01,3.07733e+03,5.05210e+02,1.80368e+01,1.93048e+01,3.95667e+02,3.07927e+01,3.11510e+02,1.43779e+02,9.52205e-01,3.60294e-01,1.80147e+01
All,3.15082e+03,2.01040e+01,1.19959e+02,2.00029e+01,3.25481e+03,3.42782e+02,1.89339e+01,2.04182e+01,2.66768e+02,3.07927e+01,2.11213e+02,1.03994e+02,9.22905e-01,2.82226e-01,1.41113e+01
All,3.37794e+03,2.11457e+01,1.20013e+02,2.50200e+01,3.43919e+03,2.19062e+02,2.00075e+01,2.15749e+01,1.67864e+02,3.07927e+01,1.34148e+02,6.12473e+01,8.19204e-01,2.23669e-01,1.11835e+01
All,3.58764e+03,2.32055e+01,1.19994e+02,3.00028e+01,3.62692e+03,1.28984e+02,2.12074e+01,2.27525e+01,9.41515e+01,3.07927e+01,7.65300e+01,3.92716e+01,7.16576e-01,1.99878e-01,9.99392e+00
All,3.80484e+03,2.50110e+01,1.19997e+02,3.50043e+01,3.82278e+03,7.46249e+01,2.26241e+01,2.39812e+01,4.54492e+01,3.07927e+01,3.83158e+01,1.79411e+01,9.29992e-01,1.99913e-01,9.99567e+00
All,4.02915e+03,2.40884e+01,1.19934e+02,4.00323e+01,4.02655e+03,5.71036e+01,2.42433e+01,2.52595e+01,2.47042e+01,3.07927e+01,2.18301e+01,-2.60096e+00,9.02749e-01,9.93617e-02,4.96809e+00
All,4.23291e+03,2.60298e+01,1.19910e+02,4.49975e+01,4.23775e+03,5.84709e+01,2.60390e+01,2.65845e+01,2.49991e+01,3.07927e+01,2.14695e+01,4.84830e+00,1.77362e+00,1.80792e-03,9.03960e-02
All,4.45708e+03,2.94108e+01,1.20042e+02,4.99645e+01,4.46331e+03,6.01767e+01,2.80493e+01,2.79994e+01,2.56612e+01,3.07927e+01,2.10671e+01,6.23019e+00,9.13965e-01,9.92937e-02,4.96468e+00
All,4.70233e+03,3.21191e+01,1.20020e+02,5.50232e+01,4.70119e+03,7.01837e+01,3.02816e+01,2.94917e+01,3.71792e+01,3.07927e+01,2.84348e+01,-1.14407e+00,1.88950e+00,1.99607e-01,9.98034e+00
All,1.96176e+03,1.21370e+01,1.30031e+02,-4.98415e+00,2.56509e+03,2.53802e+03,1.98349e+01,1.60915e+01,1.99972e+03,3.07927e+01,1.56238e+03,6.03332e+02,8.53902e-01,8.06254e-01,4.03127e+01
All,2.23138e+03,1.41300e+01,1.30020e+02,2.79703e-02,2.73363e+03,2.04954e+03,1.96770e+01,1.71487e+01,1.61482e+03,3.07927e+01,1.26148e+03,5.02250e+02,8.44012e-01,7.20869e-01,3.60435e+01
All,2.48438e+03,1.69785e+01,1.30025e+02,5.00765e+00,2.90310e+03,1.62963e+03,1.97726e+01,1.82119e+01,1.28366e+03,3.07927e+01,1.00312e+03,4.18721e+02,8.30984e-01,6.40500e-01,3.20250e+01
All,2.75020e+03,1.76923e+01,1.30011e+02,9.97645e+00,3.07468e+03,1.26808e+03,2.00266e+01,1.92882e+01,9.98332e+02,3.07927e+01,7.80793e+02,3.24483e+02,8.32881e-01,5.66169e-01,2.83085e+01
All,2.99629e+03,1.90051e+01,1.29915e+02,1.50184e+01,3.25125e+03,9.52475e+02,2.04668e+01,2.03959e+01,7.49141e+02,3.07927e+01,5.86696e+02,2.54956e+02,8.52563e-01,4.98425e-01,2.49213e+01
All,3.25715e+03,2.27961e+01,1.29945e+02,2.00445e+01,3.43510e+03,6.96272e+02,2.11189e+01,2.15492e+01,5.46741e+02,3.07927e+01,4.28964e+02,1.77949e+02,8.60574e-01,4.45832e-01,2.22916e+01
All,3.48687e+03,2.31138e+01,1.29926e+02,2.49791e+01,3.62092e+03,4.88270e+02,2.19098e+01,2.27149e+01,3.82275e+02,3.07927e+01,3.00548e+02,1.34049e+02,8.74120e-01,4.00421e-01,2.00211e+01
All,3.72083e+03,2.51076e+01,1.29983e+02,2.99802e+01,3.81835e+03,3.22766e+02,2.29118e+01,2.39535e+01,2.51034e+02,3.07927e+01,1.97769e+02,9.75252e+01,9.53392e-01,3.00397e-01,1.50198e+01
All,3.97346e+03,2.51521e+01,1.29965e+02,3.50360e+01,4.02533e+03,1.95031e+02,2.41931e+01,2.52519e+01,1.48681e+02,3.07927e+01,1.17302e+02,5.18658e+01,1.28593e+00,1.99280e-01,9.96401e+00
All,4.21979e+03,2.48527e+01,1.30066e+02,4.00581e+01,4.24356e+03,1.11232e+02,2.56535e+01,2.66209e+01,7.87147e+01,3.07927e+01,6.21425e+01,2.37659e+01,2.23719e+00,9.88468e-02,4.94234e+00
All,4.46384e+03,2.79219e+01,1.29988e+02,4.49547e+01,4.46330e+03,6.99472e+01,2.72855e+01,2.79994e+01,3.85665e+01,3.07927e+01,3.04727e+01,-5.36342e-01,3.33657e+00,9.35997e-04,4.67999e-02
All,4.70487e+03,3.22037e+01,1.30102e+02,4.99577e+01,4.70444e+03,6.42234e+01,2.89524e+01,2.95121e+01,3.04495e+01,3.07927e+01,2.32398e+01,-4.33837e-01,1.65794e+00,9.91749e-02,4.95875e+00
