Map,MeaPower,UncerMeaPower,CondTempInF,EvapTempInF,EstPower,UncerOverall,UncerInput,UncerOutput,UncerTrain,UncerDev,UncerCov,PowerDiff,Skewness,MinNormDistance,MinFDistance
testing,3.06423e+03,1.94811e+01,1.09950e+02,2.00191e+01,3.06798e+03,3.41028e+01,1.79912e+01,1.95336e+01,1.61256e+01,1.22969e+01,6.81932e+00,3.74601e+00,1.90825e+00,8.12879e-04,5.37475e-02
testing,3.24062e+03,2.16641e+01,1.09998e+02,2.49844e+01,3.25160e+03,3.42080e+01,1.91641e+01,2.07028e+01,1.37623e+01,1.22969e+01,5.80546e+00,1.09851e+01,1.48448e+00,9.96884e-02,4.98442e+00
testing,1.77607e+03,1.18629e+01,1.19897e+02,-1.00118e+01,1.72292e+03,1.12373e+02,2.19875e+01,1.09698e+01,1.01342e+02,1.22969e+01,4.00323e+01,-5.31454e+01,5.31447e-01,3.00239e-01,1.50121e+01
testing,3.15082e+03,2.01040e+01,1.19959e+02,2.00029e+01,3.16942e+03,3.66357e+01,1.97325e+01,2.01795e+01,1.84338e+01,1.22969e+01,7.38746e+00,1.85989e+01,2.20273e+00,1.42275e-01,9.95927e+00
testing,3.37794e+03,2.11457e+01,1.20013e+02,2.50200e+01,3.38639e+03,3.66304e+01,2.05225e+01,2.15609e+01,1.62439e+01,1.22969e+01,6.37661e+00,8.44337e+00,1.91614e+00,1.74308e-01,9.98005e+00
testing,3.58764e+03,2.32055e+01,1.19994e+02,3.00028e+01,3.59893e+03,3.71340e+01,2.15117e+01,2.29142e+01,1.45271e+01,1.22969e+01,5.37306e+00,1.12829e+01,1.29569e+00,9.99434e-02,4.99717e+00
testing,4.70233e+03,3.21191e+01,1.20020e+02,5.50232e+01,4.70113e+03,5.23120e+01,2.99160e+01,2.99318e+01,2.69712e+01,1.22969e+01,8.18568e+00,-1.20333e+00,2.70048e+00,1.42577e-01,9.98034e+00
testing,2.91814e+03,1.87776e+01,1.49997e+02,1.00218e+01,2.90666e+03,5.33848e+01,2.76384e+01,1.85065e+01,3.74370e+01,1.22969e+01,1.38139e+01,-1.14852e+01,3.19898e+00,1.74594e-01,9.97819e+00
testing,4.06691e+03,2.46765e+01,1.50045e+02,2.99948e+01,4.06866e+03,5.53373e+01,3.02065e+01,2.59049e+01,3.46616e+01,1.22969e+01,1.12283e+01,1.74773e+00,2.38673e+00,1.74962e-01,9.99495e+00
testing,5.47873e+03,3.45050e+01,1.49983e+02,5.49930e+01,5.47955e+03,7.01072e+01,3.65067e+01,3.48880e+01,4.55941e+01,1.22969e+01,1.16221e+01,8.20233e-01,4.67136e+00,2.78666e-04,1.82786e-02
All,1.67227e+03,1.01377e+01,7.99770e+01,-2.00082e+01,1.52759e+03,2.57694e+02,1.44478e+01,9.72605e+00,2.39476e+02,1.22969e+01,9.27503e+01,-1.44688e+02,6.24890e-01,5.00164e-01,2.50082e+01
All,1.75620e+03,1.05065e+01,7.99900e+01,-1.49650e+01,1.65869e+03,1.77186e+02,1.16253e+01,1.05608e+01,1.63855e+02,1.22969e+01,6.44085e+01,-9.75059e+01,5.46088e-01,3.99300e-01,1.99650e+01
All,1.84502e+03,1.19945e+01,7.99431e+01,-1.00131e+01,1.77206e+03,1.15966e+02,1.30516e+01,1.12826e+01,1.05755e+02,1.22969e+01,4.26051e+01,-7.29568e+01,4.71971e-01,3.00264e-01,1.50132e+01
All,1.91735e+03,1.20870e+01,8.00416e+01,-5.01246e+00,1.87683e+03,7.09786e+01,1.48742e+01,1.19497e+01,6.19490e+01,1.22969e+01,2.61731e+01,-4.05140e+01,6.28765e-01,2.00250e-01,1.00125e+01
All,1.98794e+03,1.30527e+01,8.00000e+01,1.13221e-02,1.96830e+03,4.38069e+01,1.71213e+01,1.25320e+01,3.29142e+01,1.22969e+01,1.53066e+01,-1.96479e+01,2.18507e+00,9.97736e-02,4.98868e+00
All,2.05167e+03,1.32039e+01,8.00322e+01,5.01773e+00,2.05253e+03,3.56119e+01,1.94036e+01,1.30683e+01,2.14600e+01,1.22969e+01,1.04489e+01,8.58004e-01,3.81216e+00,5.80908e-04,3.67656e-02
All,2.11905e+03,1.40284e+01,7.99816e+01,9.95516e+00,2.12598e+03,3.86103e+01,2.18318e+01,1.35360e+01,2.39610e+01,1.22969e+01,1.02742e+01,6.92722e+00,2.09045e+00,9.91035e-02,4.95519e+00
All,2.18532e+03,1.39295e+01,7.99949e+01,1.49876e+01,2.19798e+03,4.26271e+01,2.42716e+01,1.39944e+01,2.75621e+01,1.22969e+01,1.10107e+01,1.26560e+01,1.71787e+00,1.74581e-01,9.98762e+00
All,2.24911e+03,1.40956e+01,7.99665e+01,2.00157e+01,2.26486e+03,4.48583e+01,2.68530e+01,1.44202e+01,2.84660e+01,1.22969e+01,1.10326e+01,1.57485e+01,2.00588e+00,1.43336e-01,1.00335e+01
All,2.32026e+03,1.46873e+01,7.99719e+01,2.49769e+01,2.33101e+03,4.55203e+01,2.93051e+01,1.48414e+01,2.71463e+01,1.22969e+01,1.02421e+01,1.07554e+01,2.69816e+00,1.74445e-01,1.00231e+01
All,2.39718e+03,1.61560e+01,8.00446e+01,2.99710e+01,2.40199e+03,4.58726e+01,3.17341e+01,1.52933e+01,2.51001e+01,1.22969e+01,9.06257e+00,4.81224e+00,3.53877e+00,1.00582e-01,5.02918e+00
All,2.46689e+03,1.62981e+01,7.99881e+01,3.50599e+01,2.46970e+03,4.72380e+01,3.42848e+01,1.57244e+01,2.42982e+01,1.22969e+01,8.19179e+00,2.81438e+00,3.76992e+00,1.20919e-03,6.10262e-02
All,2.53678e+03,1.70896e+01,7.99833e+01,3.99983e+01,2.54249e+03,4.98731e+01,3.68446e+01,1.61879e+01,2.55258e+01,1.22969e+01,8.06018e+00,5.71658e+00,4.13204e+00,9.99655e-02,4.99829e+00
All,2.62476e+03,1.67959e+01,7.99799e+01,4.50057e+01,2.62263e+03,5.41326e+01,3.93038e+01,1.66981e+01,2.95727e+01,1.22969e+01,8.99779e+00,-2.13553e+00,4.06587e+00,3.09336e-04,2.09222e-02
All,2.71709e+03,1.76002e+01,8.00156e+01,5.00251e+01,2.71401e+03,6.12501e+01,4.17947e+01,1.72799e+01,3.77455e+01,1.22969e+01,1.14129e+01,-3.08473e+00,3.69799e+00,1.00503e-01,5.02515e+00
All,2.80809e+03,1.85883e+01,8.00655e+01,5.50168e+01,2.81634e+03,7.37365e+01,4.42705e+01,1.79315e+01,5.24064e+01,1.22969e+01,1.60628e+01,8.25445e+00,3.51869e+00,1.41922e-01,9.93455e+00
All,1.68604e+03,1.06870e+01,8.99783e+01,-1.99893e+01,1.54499e+03,2.54705e+02,1.36295e+01,9.83683e+00,2.36880e+02,1.22969e+01,9.12628e+01,-1.41056e+02,6.58595e-01,4.99787e-01,2.49894e+01
All,1.81774e+03,1.22353e+01,9.00364e+01,-1.50264e+01,1.72239e+03,1.76371e+02,1.25932e+01,1.09664e+01,1.63197e+02,1.22969e+01,6.35868e+01,-9.53469e+01,6.31551e-01,4.00529e-01,2.00264e+01
All,1.95091e+03,1.24410e+01,8.99701e+01,-9.99107e+00,1.88690e+03,1.14458e+02,1.21830e+01,1.20138e+01,1.04570e+02,1.22969e+01,4.14934e+01,-6.40147e+01,5.68469e-01,2.99822e-01,1.49911e+01
All,2.07282e+03,1.37512e+01,9.00212e+01,-5.01331e+00,2.03674e+03,6.93845e+01,1.25277e+01,1.29678e+01,6.09317e+01,1.22969e+01,2.50043e+01,-3.60876e+01,4.76486e-01,2.00266e-01,1.00133e+01
All,2.19260e+03,1.42041e+01,8.99819e+01,1.23429e-02,2.17564e+03,4.01140e+01,1.35056e+01,1.38522e+01,3.00757e+01,1.22969e+01,1.33822e+01,-1.69592e+01,6.95946e-01,9.97535e-02,4.98769e+00
All,2.30590e+03,1.47263e+01,9.00286e+01,4.96016e+00,2.30419e+03,2.87803e+01,1.48605e+01,1.46707e+01,1.37811e+01,1.22969e+01,7.14874e+00,-1.70745e+00,1.99341e+00,8.95489e-04,4.90445e-02
All,2.40767e+03,1.60128e+01,8.99260e+01,1.00038e+01,2.42443e+03,3.02099e+01,1.66561e+01,1.54362e+01,1.43124e+01,1.22969e+01,6.39321e+00,1.67667e+01,1.40991e+00,1.00081e-01,5.00432e+00
All,2.53095e+03,1.53777e+01,9.00606e+01,1.50060e+01,2.54345e+03,3.37853e+01,1.85643e+01,1.61940e+01,1.81451e+01,1.22969e+01,7.35601e+00,1.24962e+01,1.61672e+00,9.98843e-02,4.99440e+00
All,2.65365e+03,1.74053e+01,9.00154e+01,1.99541e+01,2.65284e+03,3.58770e+01,2.06993e+01,1.68905e+01,1.90977e+01,1.22969e+01,7.58105e+00,-8.08004e-01,1.56940e+00,9.43241e-04,4.83842e-02
All,2.74899e+03,1.78688e+01,8.99501e+01,2.49807e+01,2.76088e+03,3.68557e+01,2.29391e+01,1.75784e+01,1.79594e+01,1.22969e+01,7.02716e+00,1.18945e+01,1.57239e+00,9.96169e-02,4.98097e+00
All,2.85321e+03,2.02852e+01,9.00259e+01,2.99658e+01,2.87296e+03,3.78123e+01,2.51416e+01,1.82920e+01,1.65162e+01,1.22969e+01,6.25054e+00,1.97565e+01,1.65352e+00,1.00685e-01,5.03428e+00
All,2.98252e+03,1.83497e+01,9.00033e+01,3.49570e+01,2.98326e+03,3.95461e+01,2.74626e+01,1.89942e+01,1.62387e+01,1.22969e+01,5.83155e+00,7.34794e-01,1.63213e+00,8.60651e-04,4.30947e-02
All,3.09962e+03,2.03334e+01,8.99993e+01,4.00457e+01,3.10021e+03,4.19293e+01,2.98527e+01,1.97388e+01,1.70793e+01,1.22969e+01,5.86050e+00,5.88098e-01,1.41372e+00,1.00914e-01,5.04571e+00
All,3.22314e+03,2.08543e+01,9.00181e+01,4.49825e+01,3.22032e+03,4.46895e+01,3.23092e+01,2.05036e+01,1.85663e+01,1.22969e+01,6.07790e+00,-2.82258e+00,1.68172e+00,1.42599e-01,9.98189e+00
All,3.35774e+03,2.18467e+01,8.99863e+01,5.00246e+01,3.34785e+03,4.87803e+01,3.47710e+01,2.13156e+01,2.27434e+01,1.22969e+01,6.90434e+00,-9.88470e+00,3.27544e+00,9.95091e-02,4.97546e+00
All,3.48450e+03,2.20160e+01,9.00200e+01,5.50202e+01,3.48721e+03,5.74648e+01,3.72940e+01,2.22029e+01,3.41473e+01,1.22969e+01,1.00566e+01,2.70768e+00,3.96303e+00,4.94615e-04,2.84033e-02
All,1.59805e+03,1.12338e+01,9.99568e+01,-2.00144e+01,1.45981e+03,2.52377e+02,1.83039e+01,9.29450e+00,2.34515e+02,1.22969e+01,9.01348e+01,-1.38245e+02,7.00567e-01,5.00288e-01,2.50144e+01
All,1.78250e+03,1.12533e+01,9.99897e+01,-1.49669e+01,1.68511e+03,1.73917e+02,1.69054e+01,1.07290e+01,1.60635e+02,1.22969e+01,6.23823e+01,-9.73832e+01,6.58550e-01,3.99337e-01,1.99669e+01
All,1.94926e+03,1.20223e+01,1.00041e+02,-9.95062e+00,1.89312e+03,1.13514e+02,1.53683e+01,1.20534e+01,1.03387e+02,1.22969e+01,4.07900e+01,-5.61360e+01,5.88583e-01,2.99013e-01,1.49507e+01
All,2.11399e+03,1.33635e+01,1.00023e+02,-4.99842e+00,2.08498e+03,6.99012e+01,1.44628e+01,1.32750e+01,6.11161e+01,1.22969e+01,2.47867e+01,-2.90098e+01,5.21941e-01,1.99969e-01,9.99844e+00
All,2.28134e+03,1.45498e+01,1.00032e+02,-2.66174e-02,2.26556e+03,4.19069e+01,1.42089e+01,1.44247e+01,3.17586e+01,1.22969e+01,1.36527e+01,-1.57822e+01,9.01086e-01,1.00533e-01,5.02672e+00
All,2.43601e+03,1.45466e+01,9.99966e+01,4.96760e+00,2.43640e+03,3.02867e+01,1.44788e+01,1.55124e+01,1.60701e+01,1.22969e+01,7.58610e+00,3.82328e-01,1.46404e+00,6.49715e-04,3.25723e-02
All,2.58838e+03,1.64213e+01,1.00061e+02,1.00259e+01,2.60185e+03,3.02778e+01,1.52420e+01,1.65658e+01,1.47165e+01,1.22969e+01,6.49682e+00,1.34688e+01,8.28968e-01,1.00522e-01,5.02626e+00
All,2.74217e+03,1.71363e+01,9.99976e+01,1.49989e+01,2.75646e+03,3.25845e+01,1.63781e+01,1.75502e+01,1.68820e+01,1.22969e+01,7.01967e+00,1.42864e+01,1.36734e+00,1.74364e-01,9.99888e+00
All,2.89249e+03,1.94292e+01,9.99665e+01,1.99079e+01,2.90477e+03,3.38273e+01,1.78217e+01,1.84945e+01,1.68832e+01,1.22969e+01,6.95476e+00,1.22788e+01,1.39494e+00,1.42391e-01,9.96695e+00
All,3.04971e+03,1.98474e+01,9.99733e+01,2.49628e+01,3.05543e+03,3.44257e+01,1.95397e+01,1.94537e+01,1.53100e+01,1.22969e+01,6.26683e+00,5.71732e+00,1.33678e+00,1.73641e-01,1.00373e+01
All,3.19433e+03,1.99922e+01,9.99831e+01,2.99807e+01,3.20428e+03,3.55056e+01,2.14119e+01,2.04015e+01,1.42546e+01,1.22969e+01,5.61712e+00,9.95357e+00,1.12380e+00,1.00387e-01,5.01936e+00
All,3.36477e+03,2.17882e+01,1.00074e+02,3.49957e+01,3.35671e+03,3.75563e+01,2.34110e+01,2.13720e+01,1.49483e+01,1.22969e+01,5.56545e+00,-8.05632e+00,1.17298e+00,1.05646e-03,7.38303e-02
All,3.51272e+03,2.24717e+01,1.00002e+02,3.99780e+01,3.50616e+03,4.00908e+01,2.55467e+01,2.23235e+01,1.64258e+01,1.22969e+01,5.93983e+00,-6.56098e+00,1.31369e+00,9.95609e-02,4.97804e+00
All,3.66581e+03,2.41879e+01,1.00012e+02,4.49850e+01,3.66385e+03,4.25008e+01,2.78220e+01,2.33275e+01,1.73011e+01,1.22969e+01,6.12699e+00,-1.96109e+00,1.32989e+00,3.47379e-04,1.93989e-02
All,3.83037e+03,2.55072e+01,1.00017e+02,4.99681e+01,3.82736e+03,4.52917e+01,3.00957e+01,2.43686e+01,1.90203e+01,1.22969e+01,6.22728e+00,-3.01283e+00,1.78048e+00,9.93614e-02,4.96809e+00
All,4.00227e+03,2.55753e+01,9.99231e+01,5.50267e+01,3.99775e+03,5.20360e+01,3.25314e+01,2.54534e+01,2.79508e+01,1.22969e+01,8.31329e+00,-4.52635e+00,2.98801e+00,1.41760e-01,9.92317e+00
All,1.66064e+03,1.02044e+01,1.09997e+02,-1.49548e+01,1.57851e+03,1.70971e+02,1.53218e+01,1.00503e+01,1.58045e+02,1.22969e+01,6.13660e+01,-8.21360e+01,5.33402e-01,4.23882e-01,2.23192e+01
All,1.88376e+03,1.18251e+01,1.09981e+02,-9.96859e+00,1.82581e+03,1.12349e+02,1.89784e+01,1.16248e+01,1.01792e+02,1.22969e+01,4.01760e+01,-5.79450e+01,4.27911e-01,3.31593e-01,1.79911e+01
All,2.08845e+03,1.36190e+01,1.10004e+02,-5.00664e+00,2.05700e+03,6.96505e+01,1.78556e+01,1.30968e+01,6.01076e+01,1.22969e+01,2.44274e+01,-3.14510e+01,3.81511e-01,2.45854e-01,1.41439e+01
All,2.28710e+03,1.45871e+01,1.10012e+02,2.57681e-02,2.27871e+03,4.26611e+01,1.70635e+01,1.45084e+01,3.13554e+01,1.22969e+01,1.35623e+01,-8.38745e+00,1.00784e+00,1.73941e-01,1.11579e+01
All,2.48999e+03,1.58780e+01,1.09984e+02,4.95637e+00,2.48512e+03,3.21571e+01,1.66911e+01,1.58226e+01,1.70148e+01,1.22969e+01,8.02588e+00,-4.86499e+00,2.03726e+00,1.42629e-01,9.98395e+00
All,2.67905e+03,1.81566e+01,1.09992e+02,1.00187e+01,2.68785e+03,3.18653e+01,1.67034e+01,1.71134e+01,1.56088e+01,1.22969e+01,6.97687e+00,8.79756e+00,1.54800e+00,1.74504e-01,9.98126e+00
All,2.87208e+03,1.77622e+01,1.10040e+02,1.50455e+01,2.88228e+03,3.35255e+01,1.71734e+01,1.83513e+01,1.69965e+01,1.22969e+01,7.22270e+00,1.01984e+01,1.83584e+00,9.90911e-02,4.95464e+00
All,3.06423e+03,1.94811e+01,1.09950e+02,2.00191e+01,3.06798e+03,3.41028e+01,1.79912e+01,1.95336e+01,1.61256e+01,1.22969e+01,6.81932e+00,3.74601e+00,1.90825e+00,8.12879e-04,5.37475e-02
All,3.24062e+03,2.16641e+01,1.09998e+02,2.49844e+01,3.25160e+03,3.42080e+01,1.91641e+01,2.07028e+01,1.37623e+01,1.22969e+01,5.80546e+00,1.09851e+01,1.48448e+00,9.96884e-02,4.98442e+00
All,3.43456e+03,2.11324e+01,1.09954e+02,2.99815e+01,3.43344e+03,3.49223e+01,2.04517e+01,2.18605e+01,1.21864e+01,1.22969e+01,4.86709e+00,-1.11617e+00,7.29159e-01,7.49632e-04,4.92371e-02
All,3.60999e+03,2.30194e+01,1.10022e+02,3.49715e+01,3.61760e+03,3.69028e+01,2.20994e+01,2.30331e+01,1.30110e+01,1.22969e+01,4.73402e+00,7.61237e+00,6.19951e-01,9.94311e-02,4.97158e+00
All,3.79346e+03,2.48112e+01,1.10028e+02,4.00246e+01,3.80524e+03,3.94862e+01,2.39145e+01,2.42277e+01,1.48929e+01,1.22969e+01,5.22178e+00,1.17802e+01,9.50753e-01,9.95088e-02,4.97548e+00
All,3.99044e+03,2.44363e+01,1.10022e+02,4.50022e+01,3.99392e+03,4.18347e+01,2.58182e+01,2.54290e+01,1.59706e+01,1.22969e+01,5.53598e+00,3.48213e+00,1.14360e+00,3.13570e-04,2.18396e-02
All,4.19344e+03,2.58597e+01,1.09979e+02,5.00185e+01,4.18895e+03,4.46236e+01,2.80087e+01,2.66708e+01,1.76447e+01,1.22969e+01,5.73575e+00,-4.48567e+00,1.23037e+00,9.96308e-02,4.98156e+00
All,4.39462e+03,2.70247e+01,1.09955e+02,5.49712e+01,4.38977e+03,5.08922e+01,3.01168e+01,2.79494e+01,2.62396e+01,1.22969e+01,7.88044e+00,-4.84816e+00,2.15153e+00,8.66805e-04,5.36923e-02
All,1.77607e+03,1.18629e+01,1.19897e+02,-1.00118e+01,1.72292e+03,1.12373e+02,2.19875e+01,1.09698e+01,1.01342e+02,1.22969e+01,4.00323e+01,-5.31454e+01,5.31447e-01,3.00239e-01,1.50121e+01
All,2.01563e+03,1.26683e+01,1.19977e+02,-5.01298e+00,1.99082e+03,6.98627e+01,2.08336e+01,1.26754e+01,5.95550e+01,1.22969e+01,2.42505e+01,-2.48172e+01,7.51408e-01,2.00260e-01,1.00130e+01
All,2.26278e+03,1.47795e+01,1.20023e+02,-3.11332e-02,2.24494e+03,4.39867e+01,1.99582e+01,1.42934e+01,3.15448e+01,1.22969e+01,1.36350e+01,-1.78317e+01,1.77260e+00,1.00623e-01,5.03119e+00
All,2.48900e+03,1.56502e+01,1.19974e+02,4.99731e+00,2.49005e+03,3.42546e+01,1.93902e+01,1.58540e+01,1.80646e+01,1.22969e+01,8.27697e+00,1.04638e+00,2.49322e+00,3.70221e-04,2.57811e-02
All,2.71879e+03,1.83473e+01,1.20016e+02,1.00131e+01,2.72456e+03,3.43978e+01,1.91680e+01,1.73471e+01,1.75455e+01,1.22969e+01,7.47100e+00,5.77766e+00,2.03093e+00,1.00262e-01,5.01311e+00
All,2.93355e+03,1.89428e+01,1.19989e+02,1.50083e+01,2.95009e+03,3.60667e+01,1.92644e+01,1.87831e+01,1.91147e+01,1.22969e+01,7.76532e+00,1.65464e+01,2.14317e+00,1.74154e-01,1.00083e+01
All,3.15082e+03,2.01040e+01,1.19959e+02,2.00029e+01,3.16942e+03,3.66357e+01,1.97325e+01,2.01795e+01,1.84338e+01,1.22969e+01,7.38746e+00,1.85989e+01,2.20273e+00,1.42275e-01,9.95927e+00
All,3.37794e+03,2.11457e+01,1.20013e+02,2.50200e+01,3.38639e+03,3.66304e+01,2.05225e+01,2.15609e+01,1.62439e+01,1.22969e+01,6.37661e+00,8.44337e+00,1.91614e+00,1.74308e-01,9.98005e+00
All,3.58764e+03,2.32055e+01,1.19994e+02,3.00028e+01,3.59893e+03,3.71340e+01,2.15117e+01,2.29142e+01,1.45271e+01,1.22969e+01,5.37306e+00,1.12829e+01,1.29569e+00,9.99434e-02,4.99717e+00
All,3.80484e+03,2.50110e+01,1.19997e+02,3.50043e+01,3.81222e+03,3.87266e+01,2.27841e+01,2.42722e+01,1.46620e+01,1.22969e+01,5.03046e+00,7.38744e+00,1.10682e+00,9.51216e-05,5.12732e-03
All,4.02915e+03,2.40884e+01,1.19934e+02,4.00324e+01,4.02693e+03,4.09091e+01,2.42873e+01,2.56393e+01,1.57304e+01,1.22969e+01,5.25843e+00,-2.21366e+00,1.18098e+00,9.93574e-02,4.96808e+00
All,4.23291e+03,2.60298e+01,1.19910e+02,4.49976e+01,4.24292e+03,4.30158e+01,2.59753e+01,2.70145e+01,1.62871e+01,1.22969e+01,5.42051e+00,1.00196e+01,1.13892e+00,1.29182e-03,9.03956e-02
All,4.45708e+03,2.94108e+01,1.20042e+02,4.99645e+01,4.46811e+03,4.56762e+01,2.78552e+01,2.84482e+01,1.78261e+01,1.22969e+01,5.66703e+00,1.10373e+01,1.55136e+00,9.92923e-02,4.96470e+00
All,4.70233e+03,3.21191e+01,1.20020e+02,5.50232e+01,4.70113e+03,5.23120e+01,2.99160e+01,2.99318e+01,2.69712e+01,1.22969e+01,8.18568e+00,-1.20333e+00,2.70048e+00,1.42577e-01,9.98034e+00
All,1.96176e+03,1.21370e+01,1.30031e+02,-4.98411e+00,1.92489e+03,7.31175e+01,2.31094e+01,1.22556e+01,6.22580e+01,1.22969e+01,2.51922e+01,-3.68756e+01,1.80014e+00,2.45268e-01,1.41093e+01
All,2.23138e+03,1.41300e+01,1.30020e+02,2.80064e-02,2.21195e+03,4.68628e+01,2.22448e+01,1.40834e+01,3.38602e+01,1.22969e+01,1.43254e+01,-1.94338e+01,3.04281e+00,1.73822e-01,1.11498e+01
All,2.48438e+03,1.69785e+01,1.30025e+02,5.00768e+00,2.48476e+03,3.67870e+01,2.17759e+01,1.58203e+01,2.00503e+01,1.22969e+01,8.69384e+00,3.79112e-01,3.59921e+00,1.42507e-01,9.97546e+00
All,2.75020e+03,1.76923e+01,1.30011e+02,9.97647e+00,2.74656e+03,3.65838e+01,2.16149e+01,1.74872e+01,1.88777e+01,1.22969e+01,7.60144e+00,-3.63534e+00,1.91362e+00,1.73985e-01,1.00235e+01
All,2.99629e+03,1.90051e+01,1.29915e+02,1.50184e+01,3.00299e+03,3.84772e+01,2.17410e+01,1.91199e+01,2.06787e+01,1.22969e+01,7.96439e+00,6.69937e+00,2.22580e+00,9.96400e-02,4.98235e+00
All,3.25715e+03,2.27961e+01,1.29945e+02,2.00445e+01,3.25235e+03,3.95427e+01,2.21245e+01,2.07075e+01,2.07922e+01,1.22969e+01,7.86113e+00,-4.79477e+00,2.16744e+00,1.18717e-03,7.07578e-02
All,3.48687e+03,2.31138e+01,1.29926e+02,2.49791e+01,3.49207e+03,3.99938e+01,2.26959e+01,2.22338e+01,1.96540e+01,1.22969e+01,7.24974e+00,5.20353e+00,2.11480e+00,9.95871e-02,4.97963e+00
All,3.72083e+03,2.51076e+01,1.29983e+02,2.99802e+01,3.73304e+03,4.08170e+01,2.35547e+01,2.37681e+01,1.87393e+01,1.22969e+01,6.62620e+00,1.22142e+01,1.84231e+00,1.74404e-01,9.98019e+00
All,3.97346e+03,2.51521e+01,1.29965e+02,3.50361e+01,3.97471e+03,4.23773e+01,2.47076e+01,2.53067e+01,1.87865e+01,1.22969e+01,6.38729e+00,1.24617e+00,1.92685e+00,1.42361e-01,9.96401e+00
All,4.21979e+03,2.48527e+01,1.30066e+02,4.00581e+01,4.21771e+03,4.42552e+01,2.60519e+01,2.68539e+01,1.91421e+01,1.22969e+01,6.40749e+00,-2.08604e+00,1.81209e+00,9.88423e-02,4.94234e+00
All,4.46384e+03,2.79219e+01,1.29988e+02,4.49547e+01,4.45417e+03,4.58741e+01,2.75342e+01,2.83595e+01,1.87686e+01,1.22969e+01,6.21042e+00,-9.66378e+00,1.55432e+00,9.21541e-04,4.67908e-02
All,4.70487e+03,3.22037e+01,1.30102e+02,4.99577e+01,4.70439e+03,4.81396e+01,2.91805e+01,2.99526e+01,1.94954e+01,1.22969e+01,6.12193e+00,-4.78048e-01,1.73328e+00,9.91651e-02,4.95877e+00
