Map,MeaPower,UncerMeaPower,CondTempInF,EvapTempInF,EstPower,UncerOverall,UncerInput,UncerOutput,UncerTrain,UncerDev,UncerCov,PowerDiff,Skewness,MinNormDistance,MinFDistance
All,3.60999e+03,2.30194e+01,1.10022e+02,3.49715e+01,3.61250e+03,3.55558e+01,2.22954e+01,2.32114e+01,9.95709e+00,1.08309e+01,3.45085e+00,2.51275e+00,1.68375e+00,6.48943e-04,3.60619e-02
All,3.79346e+03,2.48112e+01,1.10028e+02,4.00246e+01,3.80288e+03,3.77299e+01,2.40050e+01,2.44346e+01,1.09612e+01,1.08309e+01,3.57715e+00,9.42569e+00,2.11602e+00,6.95563e-04,3.73423e-02
All,3.99044e+03,2.44363e+01,1.10022e+02,4.50022e+01,3.99279e+03,4.11383e+01,2.57363e+01,2.56548e+01,1.52379e+01,1.08309e+01,4.72545e+00,2.35594e+00,2.48254e+00,4.36088e-04,2.18396e-02
All,4.19344e+03,2.58597e+01,1.09979e+02,5.00185e+01,4.18668e+03,4.74398e+01,2.76817e+01,2.69006e+01,2.42079e+01,1.08309e+01,7.56838e+00,-6.76214e+00,2.45647e+00,8.36425e-02,5.01853e+00
All,4.39462e+03,2.70247e+01,1.09955e+02,5.49712e+01,4.38310e+03,5.79072e+01,2.94778e+01,2.81627e+01,3.77814e+01,1.08309e+01,1.21008e+01,-1.15206e+01,2.32555e+00,1.66188e-01,9.97126e+00
All,1.77607e+03,1.18629e+01,1.19897e+02,-1.00118e+01,1.77675e+03,2.80927e+01,1.99552e+01,1.14161e+01,1.08840e+01,1.08309e+01,4.98934e+00,6.77278e-01,2.96448e+00,2.06960e-03,1.03684e-01
All,2.01563e+03,1.26683e+01,1.19977e+02,-5.01298e+00,2.02039e+03,2.70653e+01,1.92229e+01,1.29816e+01,8.01304e+00,1.08309e+01,3.60133e+00,4.75812e+00,2.43178e+00,5.09860e-04,2.64833e-02
All,2.26278e+03,1.47795e+01,1.20023e+02,-3.11332e-02,2.25689e+03,2.73413e+01,1.87716e+01,1.45012e+01,7.55720e+00,1.08309e+01,3.23581e+00,-5.88677e+00,1.47051e+00,6.96098e-04,3.88272e-02
All,2.48900e+03,1.56502e+01,1.19974e+02,4.99731e+00,2.48986e+03,2.81892e+01,1.86128e+01,1.59981e+01,8.00207e+00,1.08309e+01,3.30397e+00,8.63907e-01,1.59315e+00,5.14764e-04,2.57811e-02
All,2.71879e+03,1.83473e+01,1.20016e+02,1.00131e+01,2.71710e+03,2.93325e+01,1.87581e+01,1.74581e+01,8.63077e+00,1.08309e+01,3.45610e+00,-1.68823e+00,1.60321e+00,3.92299e-04,2.09061e-02
All,2.93355e+03,1.89428e+01,1.19989e+02,1.50083e+01,2.93918e+03,3.06761e+01,1.91583e+01,1.88851e+01,9.32315e+00,1.08309e+01,3.61987e+00,5.63445e+00,1.57394e+00,2.62078e-04,1.38840e-02
All,3.15082e+03,2.01040e+01,1.19959e+02,2.00029e+01,3.15797e+03,3.22026e+01,1.98517e+01,2.02909e+01,9.98147e+00,1.08309e+01,3.77600e+00,7.15475e+00,1.52174e+00,8.33859e-02,5.00308e+00
All,3.37794e+03,2.11457e+01,1.20013e+02,2.50200e+01,3.37645e+03,3.38075e+01,2.07828e+01,2.16947e+01,1.03978e+01,1.08309e+01,3.86500e+00,-1.48885e+00,1.47577e+00,1.66334e-01,9.98005e+00
All,3.58764e+03,2.32055e+01,1.19994e+02,3.00028e+01,3.59156e+03,3.53412e+01,2.18242e+01,2.30768e+01,1.04089e+01,1.08309e+01,3.80983e+00,3.91962e+00,1.60034e+00,8.32862e-02,4.99717e+00
All,3.80484e+03,2.50110e+01,1.19997e+02,3.50043e+01,3.80763e+03,3.69756e+01,2.30636e+01,2.44651e+01,1.03066e+01,1.08309e+01,3.63222e+00,2.79422e+00,1.75204e+00,9.06541e-05,5.12732e-03
All,4.02915e+03,2.40884e+01,1.19934e+02,4.00324e+01,4.02438e+03,3.91274e+01,2.44487e+01,2.58578e+01,1.15465e+01,1.08309e+01,3.73558e+00,-4.76690e+00,2.38011e+00,1.42220e-03,7.33243e-02
All,4.23291e+03,2.60298e+01,1.19910e+02,4.49976e+01,4.24077e+03,4.27105e+01,2.59388e+01,2.72482e+01,1.63248e+01,1.08309e+01,5.00953e+00,7.86740e+00,3.02281e+00,1.80771e-03,9.03956e-02
All,4.45708e+03,2.94108e+01,1.20042e+02,4.99645e+01,4.46385e+03,4.92022e+01,2.75390e+01,2.86815e+01,2.56621e+01,1.08309e+01,7.99897e+00,6.76998e+00,3.12483e+00,8.27464e-02,4.96470e+00
All,4.70233e+03,3.21191e+01,1.20020e+02,5.50232e+01,4.69119e+03,6.02434e+01,2.92280e+01,3.01423e+01,3.98222e+01,1.08309e+01,1.27801e+01,-1.11394e+01,2.84580e+00,1.67054e-01,1.00232e+01
All,1.96176e+03,1.21370e+01,1.30031e+02,-4.98411e+00,1.96030e+03,3.19921e+01,2.14510e+01,1.25955e+01,1.56393e+01,1.08309e+01,6.54262e+00,-1.45798e+00,4.32701e+00,6.66785e-04,3.44770e-02
All,2.23138e+03,1.41300e+01,1.30020e+02,2.80064e-02,2.23008e+03,3.06849e+01,2.10683e+01,1.43289e+01,1.22302e+01,1.08309e+01,5.04806e+00,-1.29951e+00,4.06847e+00,6.17436e-04,3.45360e-02
All,2.48438e+03,1.69785e+01,1.30025e+02,5.00768e+00,2.49121e+03,3.08296e+01,2.10367e+01,1.60067e+01,1.07672e+01,1.08309e+01,4.29751e+00,6.82466e+00,3.21813e+00,5.07356e-04,2.57208e-02
All,2.75020e+03,1.76923e+01,1.30011e+02,9.97647e+00,2.74586e+03,3.17362e+01,2.12592e+01,1.76430e+01,1.05152e+01,1.08309e+01,4.00981e+00,-4.33771e+00,2.60197e+00,4.46435e-04,2.58350e-02
All,2.99629e+03,1.90051e+01,1.29915e+02,1.50184e+01,2.99866e+03,3.30619e+01,2.17044e+01,1.92673e+01,1.08538e+01,1.08309e+01,3.95853e+00,2.37235e+00,2.52659e+00,1.72136e-03,8.66651e-02
All,3.25715e+03,2.27961e+01,1.29945e+02,2.00445e+01,3.24733e+03,3.46520e+01,2.23272e+01,2.08651e+01,1.15394e+01,1.08309e+01,4.05456e+00,-9.81437e+00,2.59709e+00,1.32698e-03,7.07578e-02
All,3.48687e+03,2.31138e+01,1.29926e+02,2.49791e+01,3.48814e+03,3.62749e+01,2.30472e+01,2.24123e+01,1.21641e+01,1.08309e+01,4.13567e+00,1.27549e+00,2.67548e+00,1.52776e-03,7.72590e-02
All,3.72083e+03,2.51076e+01,1.29983e+02,2.99802e+01,3.73123e+03,3.80793e+01,2.39661e+01,2.39742e+01,1.28801e+01,1.08309e+01,4.20565e+00,1.03956e+01,2.69573e+00,4.79938e-04,2.63807e-02
All,3.97346e+03,2.51521e+01,1.29965e+02,3.50361e+01,3.97498e+03,4.02061e+01,2.50880e+01,2.55404e+01,1.40875e+01,1.08309e+01,4.36323e+00,1.52201e+00,3.11305e+00,9.19886e-04,5.01256e-02
All,4.21979e+03,2.48527e+01,1.30066e+02,4.00581e+01,4.21925e+03,4.32058e+01,2.63101e+01,2.71099e+01,1.72027e+01,1.08309e+01,5.13188e+00,-5.42684e-01,4.07519e+00,1.64184e-03,8.81526e-02
All,4.46384e+03,2.79219e+01,1.29988e+02,4.49547e+01,4.45508e+03,4.77157e+01,2.75846e+01,2.86252e+01,2.30470e+01,1.08309e+01,6.92866e+00,-8.75706e+00,4.62644e+00,7.90382e-04,4.67908e-02
All,4.70487e+03,3.22037e+01,1.30102e+02,4.99577e+01,4.70208e+03,5.54631e+01,2.89326e+01,3.02122e+01,3.32012e+01,1.08309e+01,1.03269e+01,-2.79246e+00,4.58794e+00,8.26538e-02,4.95877e+00
